SK_ID_CURR,TARGET
177785,0.128
177791,0.094
177797,0.122
177798,0.066
177799,0.076
177802,0.074
177803,0.094
177805,0.158
177820,0.102
177824,0.108
177825,0.16
177829,0.112
177839,0.086
177861,0.112
177865,0.104
177867,0.048
177875,0.176
177876,0.136
177878,0.1
177883,0.084
177886,0.032
177891,0.152
177892,0.134
177902,0.062
177904,0.164
177931,0.118
177939,0.116
177944,0.118
177946,0.174
177959,0.142
177977,0.132
177992,0.164
177993,0.124
178005,0.13
178008,0.134
178009,0.1
178012,0.242
178015,0.078
178018,0.096
178037,0.144
178050,0.052
178058,0.15
178060,0.124
178064,0.26
178074,0.094
178077,0.184
178094,0.146
178095,0.194
178096,0.116
178107,0.128
178117,0.11
178146,0.112
178154,0.12
178160,0.066
178164,0.054
178172,0.108
178174,0.2
178182,0.164
178184,0.134
178196,0.058
178223,0.154
178225,0.164
178226,0.122
178240,0.146
178242,0.092
178250,0.208
178268,0.14
178282,0.066
178285,0.194
178288,0.1
178290,0.026
178295,0.07
178312,0.048
178317,0.176
178342,0.17
178343,0.116
178344,0.096
178346,0.12
178353,0.232
178356,0.184
178358,0.044
178359,0.192
178362,0.238
178380,0.148
178387,0.164
178391,0.172
178395,0.194
178408,0.142
178415,0.048
178421,0.092
178424,0.218
178428,0.076
178432,0.07
178433,0.1
178436,0.136
178442,0.138
178453,0.056
178459,0.162
178467,0.168
178472,0.18
178491,0.062
178499,0.152
178504,0.154
178506,0.108
178509,0.1
178517,0.05
178525,0.146
178530,0.188
178531,0.2
178537,0.05
178553,0.09
178557,0.07
178565,0.064
178566,0.13
178579,0.112
178586,0.14
178589,0.126
178592,0.154
178610,0.108
178620,0.132
178621,0.062
178622,0.152
178643,0.062
178665,0.078
178671,0.102
178675,0.092
178692,0.092
178722,0.052
178723,0.104
178726,0.112
178731,0.136
178737,0.138
178739,0.09
178745,0.054
178766,0.142
178771,0.142
178775,0.12
178785,0.078
178789,0.088
178790,0.118
178792,0.12
178804,0.068
178817,0.136
178821,0.112
178825,0.178
178830,0.076
178831,0.156
178832,0.114
178847,0.068
178853,0.12
178856,0.132
178867,0.116
178868,0.122
178881,0.08
178887,0.076
178888,0.25
178908,0.134
178909,0.104
178942,0.19
178943,0.158
178946,0.076
178947,0.278
178950,0.214
178958,0.13
178976,0.062
178986,0.16
178989,0.054
178995,0.158
178996,0.14
179006,0.126
179025,0.092
179034,0.074
179038,0.184
179043,0.06
179050,0.13
179051,0.124
179076,0.148
179077,0.084
179091,0.116
179092,0.126
179111,0.068
179128,0.126
179132,0.132
179137,0.06
179138,0.08
179146,0.134
179148,0.208
179149,0.108
179150,0.066
179155,0.068
179164,0.074
179177,0.086
179178,0.106
179182,0.14
179184,0.058
179186,0.102
179191,0.124
179194,0.086
179201,0.074
179210,0.056
179211,0.076
179212,0.072
179216,0.238
179229,0.1
179235,0.034
179236,0.172
179241,0.106
179244,0.14
179249,0.08
179256,0.258
179260,0.122
179262,0.102
179264,0.096
179268,0.188
179272,0.074
179280,0.078
179287,0.088
179288,0.054
179290,0.078
179295,0.064
179298,0.102
179306,0.078
179307,0.048
179310,0.184
179314,0.06
179317,0.09
179319,0.166
179327,0.054
179336,0.088
179342,0.122
179344,0.242
179347,0.066
179357,0.062
179368,0.106
179413,0.098
179425,0.142
179435,0.074
179447,0.082
179449,0.148
179458,0.082
179460,0.084
179475,0.178
179486,0.146
179493,0.076
179499,0.15
179501,0.112
179508,0.118
179511,0.042
179513,0.114
179519,0.166
179537,0.042
179550,0.058
179559,0.074
179560,0.084
179578,0.114
179583,0.054
179590,0.03
179597,0.142
179599,0.098
179602,0.148
179609,0.082
179621,0.14
179624,0.166
179625,0.066
179630,0.058
179640,0.092
179641,0.092
179644,0.082
179649,0.122
179650,0.194
179652,0.108
179653,0.162
179660,0.14
179662,0.036
179673,0.162
179678,0.13
179679,0.124
179686,0.028
179721,0.036
179733,0.178
179736,0.168
179737,0.106
179748,0.188
179750,0.21
179751,0.106
179752,0.158
179753,0.136
179765,0.05
179768,0.072
179798,0.096
179827,0.04
179837,0.074
179838,0.028
179851,0.132
179868,0.206
179875,0.16
179876,0.084
179882,0.152
179883,0.042
179894,0.056
179905,0.116
179907,0.15
179919,0.072
179926,0.108
179936,0.172
179941,0.164
179945,0.17
179951,0.068
179960,0.104
179967,0.092
179980,0.198
179985,0.18
179997,0.092
180001,0.13
180007,0.144
180011,0.166
180017,0.128
180027,0.11
180033,0.112
180036,0.224
180037,0.184
180041,0.182
180042,0.218
180050,0.234
180059,0.084
180066,0.088
180067,0.102
180085,0.138
180092,0.058
180099,0.11
180101,0.146
180115,0.086
180122,0.134
180126,0.064
180127,0.094
180140,0.156
180141,0.162
180158,0.142
180163,0.214
180178,0.102
180189,0.07
180198,0.17
180201,0.248
180202,0.104
180209,0.154
180239,0.288
180244,0.072
180270,0.056
180271,0.078
180286,0.116
180287,0.076
180291,0.124
180293,0.146
180296,0.086
180297,0.136
180305,0.082
180318,0.086
180319,0.256
180322,0.038
180323,0.062
180331,0.13
180365,0.084
180368,0.162
180369,0.092
180382,0.12
180387,0.096
180388,0.258
180389,0.128
180398,0.096
180399,0.102
180402,0.09
180406,0.05
180407,0.122
180408,0.11
180413,0.068
180416,0.062
180420,0.102
180429,0.256
180430,0.218
180431,0.066
180438,0.064
180441,0.078
180448,0.132
180453,0.024
180478,0.222
180480,0.118
180510,0.166
180524,0.15
180534,0.108
180537,0.28
180545,0.09
180550,0.154
180559,0.128
180583,0.062
180587,0.068
180594,0.112
180597,0.15
180598,0.17
180599,0.22
180601,0.162
180624,0.2
180625,0.262
180634,0.046
180647,0.054
180652,0.162
180656,0.234
180664,0.116
180666,0.15
180674,0.084
180679,0.136
180685,0.226
180692,0.084
180698,0.11
180699,0.064
180700,0.132
180702,0.124
180710,0.04
180736,0.136
180739,0.158
180741,0.134
180743,0.208
180747,0.042
180754,0.166
180755,0.118
180756,0.104
180768,0.094
180773,0.066
180775,0.108
180784,0.184
180787,0.074
180795,0.09
180796,0.126
180799,0.066
180811,0.118
180813,0.1
180827,0.168
180828,0.084
180833,0.196
180834,0.186
180847,0.126
180852,0.108
180853,0.146
180854,0.14
180855,0.13
180856,0.1
180858,0.048
180859,0.148
180867,0.094
180868,0.072
180872,0.142
180873,0.14
180874,0.236
180875,0.108
180878,0.068
180888,0.112
180889,0.038
180891,0.088
180902,0.082
180907,0.216
180913,0.066
180916,0.102
180954,0.1
180962,0.09
180963,0.074
180967,0.158
180971,0.24
180975,0.094
180985,0.148
180991,0.062
181009,0.108
181012,0.044
181015,0.126
181034,0.162
181064,0.138
181071,0.136
181083,0.152
181084,0.106
181085,0.054
181088,0.128
181098,0.124
181110,0.188
181111,0.14
181112,0.074
181114,0.112
181117,0.168
181157,0.086
181160,0.136
181161,0.108
181165,0.068
181179,0.23
181186,0.08
181196,0.126
181197,0.208
181204,0.094
181213,0.068
181214,0.176
181221,0.12
181224,0.144
181226,0.066
181236,0.2
181256,0.174
181257,0.09
181279,0.092
181282,0.072
181285,0.142
181288,0.068
181289,0.192
181290,0.078
181298,0.05
181299,0.16
181307,0.214
181312,0.226
181318,0.136
181322,0.12
181338,0.164
181340,0.104
181342,0.064
181344,0.096
181350,0.108
181373,0.142
181374,0.186
181375,0.116
181379,0.13
181381,0.11
181385,0.198
181388,0.046
181392,0.152
181393,0.11
181425,0.086
181465,0.092
181481,0.166
181484,0.138
181494,0.116
181501,0.05
181507,0.1
181521,0.104
181524,0.046
181538,0.198
181540,0.098
181547,0.114
181551,0.128
181555,0.142
181561,0.124
181564,0.124
181567,0.158
181599,0.126
181602,0.222
181612,0.076
181613,0.132
181615,0.134
181621,0.034
181622,0.106
181629,0.126
181630,0.062
181633,0.11
181635,0.184
181641,0.084
181643,0.158
181644,0.182
181649,0.078
181659,0.08
181660,0.082
181665,0.208
181666,0.176
181672,0.106
181682,0.174
181693,0.214
181697,0.164
181703,0.104
181704,0.056
181720,0.108
181722,0.13
181732,0.096
181733,0.078
181736,0.082
181737,0.094
181747,0.04
181758,0.158
181764,0.058
181770,0.072
181774,0.208
181783,0.096
181788,0.094
181789,0.138
181804,0.118
181809,0.056
181821,0.272
181836,0.044
181863,0.09
181867,0.132
181868,0.16
181871,0.05
181904,0.16
181931,0.066
181932,0.118
181941,0.1
181944,0.208
181958,0.108
181971,0.08
181986,0.062
182002,0.058
182007,0.088
182012,0.034
182022,0.078
182031,0.092
182050,0.144
182053,0.174
182071,0.09
182072,0.104
182073,0.078
182102,0.12
182106,0.078
182116,0.064
182117,0.18
182118,0.04
182124,0.116
182125,0.138
182145,0.086
182150,0.2
182154,0.076
182167,0.088
182179,0.1
182181,0.158
182183,0.136
182218,0.108
182225,0.072
182226,0.1
182266,0.138
182272,0.084
182275,0.136
182295,0.244
182305,0.11
182312,0.104
182313,0.112
182327,0.072
182337,0.058
182340,0.076
182341,0.098
182342,0.1
182345,0.132
182353,0.092
182355,0.048
182371,0.074
182376,0.04
182381,0.066
182382,0.098
182384,0.104
182387,0.128
182412,0.108
182419,0.15
182432,0.064
182438,0.128
182448,0.188
182450,0.178
182465,0.068
182468,0.072
182474,0.128
182483,0.112
182484,0.146
182485,0.082
182486,0.17
182489,0.088
182500,0.206
182501,0.128
182504,0.296
182514,0.056
182524,0.078
182525,0.15
182533,0.108
182536,0.11
182539,0.118
182550,0.128
182553,0.16
182568,0.096
182571,0.04
182573,0.078
182580,0.08
182615,0.104
182618,0.1
182624,0.096
182644,0.078
182686,0.16
182687,0.096
182695,0.212
182718,0.126
182726,0.094
182735,0.168
182742,0.124
182747,0.154
182748,0.136
182752,0.088
182761,0.092
182800,0.13
182802,0.266
182807,0.112
182816,0.186
182818,0.064
182826,0.104
182836,0.042
182840,0.274
182841,0.226
182846,0.144
182862,0.118
182864,0.184
182871,0.14
182878,0.062
182880,0.232
182885,0.082
182893,0.078
182894,0.25
182895,0.142
182901,0.164
182907,0.184
182921,0.094
182952,0.08
182964,0.172
182966,0.18
182980,0.082
182985,0.286
182989,0.16
182994,0.108
183035,0.246
183037,0.126
183042,0.098
183049,0.062
183050,0.058
183051,0.092
183062,0.09
183063,0.118
183064,0.062
183076,0.066
183078,0.22
183086,0.062
183089,0.142
183091,0.156
183097,0.102
183104,0.046
183118,0.14
183119,0.162
183134,0.082
183142,0.124
183157,0.06
183162,0.048
183180,0.172
183193,0.106
183213,0.046
183216,0.19
183223,0.138
183226,0.074
183264,0.142
183273,0.162
183278,0.108
183282,0.118
183283,0.114
183286,0.126
183288,0.182
183299,0.082
183310,0.092
183315,0.154
183332,0.06
183336,0.082
183341,0.156
183342,0.062
183345,0.08
183347,0.06
183360,0.076
183362,0.094
183370,0.108
183379,0.04
183386,0.112
183410,0.122
183417,0.114
183419,0.044
183421,0.134
183425,0.184
183427,0.1
183433,0.18
183434,0.112
183438,0.072
183439,0.094
183440,0.19
183450,0.096
183451,0.172
183453,0.062
183454,0.082
183455,0.102
183457,0.108
183463,0.148
183475,0.102
183478,0.178
183480,0.13
183490,0.086
183494,0.16
183503,0.152
183512,0.174
183517,0.16
183530,0.16
183532,0.082
183533,0.102
183536,0.046
183545,0.11
183549,0.034
183550,0.144
183551,0.1
183555,0.128
183560,0.052
183585,0.04
183591,0.046
183592,0.082
183603,0.134
183610,0.082
183628,0.2
183644,0.1
183646,0.136
183649,0.09
183656,0.12
183658,0.25
183688,0.138
183690,0.054
183691,0.184
183697,0.152
183709,0.116
183711,0.124
183714,0.192
183725,0.09
183736,0.124
183742,0.052
183772,0.19
183776,0.118
183787,0.076
183792,0.21
183793,0.166
183799,0.16
183816,0.12
183818,0.128
183832,0.154
183836,0.032
183839,0.16
183840,0.128
183855,0.096
183857,0.168
183863,0.102
183866,0.138
183876,0.092
183878,0.164
183897,0.11
183902,0.12
183915,0.106
183925,0.276
183936,0.148
183939,0.13
183951,0.102
183956,0.044
183957,0.036
183974,0.068
183982,0.098
183994,0.112
184008,0.138
184013,0.162
184016,0.072
184019,0.118
184024,0.106
184025,0.14
184038,0.062
184045,0.084
184056,0.108
184060,0.134
184071,0.092
184073,0.076
184074,0.058
184077,0.07
184105,0.116
184106,0.142
184133,0.1
184154,0.25
184163,0.082
184165,0.212
184193,0.1
184194,0.184
184195,0.09
184202,0.16
184226,0.218
184230,0.07
184231,0.174
184234,0.112
184238,0.174
184248,0.054
184257,0.03
184268,0.052
184282,0.052
184291,0.116
184294,0.044
184295,0.25
184304,0.098
184309,0.046
184318,0.162
184325,0.148
184329,0.082
184330,0.116
184333,0.182
184337,0.026
184338,0.11
184340,0.088
184341,0.094
184347,0.186
184354,0.12
184355,0.06
184372,0.136
184384,0.128
184385,0.064
184386,0.09
184389,0.102
184401,0.04
184405,0.208
184431,0.208
184450,0.112
184453,0.266
184470,0.148
184471,0.03
184486,0.12
184488,0.114
184489,0.074
184497,0.098
184508,0.06
184509,0.068
184516,0.102
184525,0.132
184526,0.144
184531,0.09
184557,0.062
184576,0.104
184589,0.12
184605,0.076
184613,0.138
184630,0.082
184635,0.064
184636,0.064
184643,0.138
184645,0.116
184653,0.13
184655,0.19
184656,0.13
184660,0.104
184716,0.156
184736,0.1
184758,0.136
184767,0.228
184770,0.14
184773,0.082
184776,0.156
184792,0.056
184812,0.18
184820,0.102
184829,0.11
184831,0.162
184832,0.112
184834,0.116
184847,0.152
184848,0.068
184858,0.07
184866,0.08
184869,0.104
184870,0.102
184873,0.082
184874,0.06
184876,0.106
184879,0.258
184880,0.084
184885,0.114
184896,0.064
184916,0.184
184918,0.182
184919,0.056
184921,0.138
184936,0.114
184944,0.22
184956,0.136
184963,0.152
184964,0.036
184965,0.134
184972,0.108
184977,0.114
184982,0.162
184988,0.168
184992,0.128
184994,0.094
184998,0.154
185017,0.102
185024,0.13
185032,0.164
185037,0.116
185040,0.05
185043,0.144
185048,0.08
185059,0.082
185076,0.196
185083,0.048
185090,0.162
185099,0.078
185101,0.144
185106,0.138
185121,0.14
185125,0.164
185126,0.246
185127,0.14
185153,0.05
185167,0.13
185171,0.126
185178,0.15
185180,0.118
185181,0.074
185183,0.162
185186,0.154
185187,0.126
185188,0.07
185189,0.128
185194,0.158
185207,0.112
185209,0.06
185210,0.06
185212,0.078
185220,0.11
185221,0.094
185230,0.176
185231,0.172
185245,0.088
185249,0.16
185262,0.058
185285,0.164
185286,0.136
185288,0.088
185296,0.086
185298,0.192
185299,0.068
185308,0.148
185311,0.074
185313,0.09
185314,0.16
185332,0.178
185337,0.064
185338,0.024
185339,0.138
185341,0.146
185342,0.106
185344,0.124
185349,0.134
185362,0.116
185363,0.116
185394,0.04
185410,0.126
185418,0.16
185423,0.074
185428,0.102
185442,0.114
185447,0.122
185450,0.124
185454,0.1
185475,0.216
185481,0.202
185483,0.086
185485,0.122
185496,0.068
185504,0.094
185505,0.04
185512,0.048
185515,0.052
185534,0.112
185536,0.104
185538,0.044
185552,0.09
185569,0.142
185576,0.072
185578,0.154
185581,0.216
185584,0.102
185585,0.096
185586,0.132
185592,0.08
185604,0.044
185606,0.052
185607,0.132
185618,0.184
185622,0.178
185628,0.134
185629,0.044
185634,0.054
185637,0.14
185638,0.066
185640,0.174
185641,0.096
185645,0.104
185646,0.17
185647,0.08
185662,0.102
185669,0.112
185675,0.03
185687,0.15
185688,0.112
185689,0.028
185690,0.104
185697,0.164
185710,0.13
185733,0.08
185740,0.106
185806,0.124
185812,0.164
185824,0.142
185825,0.064
185826,0.128
185827,0.204
185828,0.018
185837,0.06
185859,0.078
185861,0.074
185872,0.09
185874,0.088
185891,0.1
185893,0.092
185897,0.13
185900,0.122
185910,0.11
185919,0.098
185932,0.094
185937,0.094
185939,0.092
185965,0.108
185968,0.126
185971,0.068
185978,0.144
185980,0.102
185981,0.122
185982,0.13
185991,0.112
185997,0.054
185998,0.098
186014,0.124
186021,0.124
186025,0.118
186034,0.108
186054,0.13
186061,0.21
186065,0.1
186066,0.122
186070,0.094
186080,0.078
186085,0.062
186094,0.174
186110,0.162
186113,0.066
186116,0.104
186127,0.068
186129,0.096
186135,0.122
186139,0.21
186151,0.088
186153,0.066
186156,0.092
186158,0.086
186159,0.064
186166,0.132
186168,0.122
186169,0.112
186170,0.056
186179,0.08
186188,0.052
186210,0.078
186227,0.072
186229,0.102
186230,0.178
186249,0.054
186254,0.134
186264,0.08
186265,0.158
186273,0.124
186276,0.09
186289,0.168
186296,0.192
186308,0.068
186309,0.126
186310,0.028
186316,0.082
186321,0.09
186333,0.128
186346,0.072
186391,0.136
186398,0.22
186407,0.106
186411,0.078
186415,0.158
186426,0.178
186444,0.124
186448,0.164
186453,0.212
186456,0.086
186460,0.116
186461,0.122
186473,0.086
186489,0.134
186490,0.156
186491,0.1
186492,0.108
186493,0.178
186503,0.12
186505,0.166
186506,0.032
186508,0.126
186524,0.146
186526,0.126
186536,0.114
186539,0.102
186543,0.062
186558,0.192
186568,0.19
186573,0.088
186587,0.14
186599,0.074
186609,0.178
186610,0.054
186612,0.076
186632,0.174
186634,0.186
186649,0.118
186652,0.176
186660,0.098
186668,0.174
186674,0.104
186675,0.164
186679,0.122
186682,0.056
186683,0.04
186695,0.252
186696,0.058
186704,0.13
186709,0.224
186714,0.098
186723,0.098
186726,0.256
186728,0.128
186729,0.022
186731,0.132
186737,0.116
186742,0.076
186743,0.078
186745,0.228
186747,0.062
186750,0.132
186769,0.2
186771,0.18
186787,0.112
186796,0.208
186802,0.146
186811,0.082
186812,0.106
186815,0.066
186840,0.128
186842,0.232
186853,0.124
186859,0.168
186878,0.094
186885,0.082
186890,0.09
186906,0.27
186916,0.04
186927,0.076
186928,0.17
186931,0.202
186934,0.066
186938,0.16
186943,0.182
186944,0.092
186945,0.178
186947,0.086
186952,0.142
186953,0.094
186960,0.116
186962,0.102
186991,0.126
187001,0.214
187017,0.04
187019,0.166
187024,0.04
187035,0.034
187037,0.184
187056,0.078
187057,0.038
187058,0.176
187065,0.14
187066,0.152
187069,0.056
187070,0.096
187074,0.09
187085,0.084
187087,0.076
187100,0.1
187117,0.092
187158,0.148
187159,0.124
187162,0.154
187164,0.086
187167,0.13
187168,0.098
187171,0.074
187184,0.086
187194,0.12
187208,0.112
187211,0.17
187220,0.13
187224,0.122
187242,0.076
187259,0.078
187260,0.142
187267,0.142
187280,0.244
187287,0.098
187291,0.044
187296,0.126
187301,0.084
187315,0.172
187319,0.046
187326,0.164
187328,0.09
187329,0.12
187330,0.104
187335,0.098
187339,0.066
187340,0.136
187353,0.1
187356,0.056
187367,0.124
187383,0.118
187388,0.106
187401,0.094
187415,0.04
187422,0.092
187439,0.136
187440,0.222
187442,0.232
187447,0.136
187448,0.036
187451,0.132
187468,0.07
187475,0.108
187477,0.106
187480,0.082
187498,0.148
187499,0.074
187516,0.042
187524,0.074
187534,0.082
187552,0.082
187577,0.13
187584,0.112
187585,0.116
187603,0.098
187608,0.086
187625,0.078
187637,0.078
187639,0.248
187641,0.07
187652,0.082
187684,0.094
187689,0.104
187698,0.176
187708,0.128
187716,0.148
187717,0.12
187719,0.062
187720,0.224
187743,0.202
187749,0.096
187762,0.124
187763,0.12
187772,0.146
187786,0.124
187787,0.102
187809,0.116
187826,0.13
187828,0.062
187829,0.056
187833,0.06
187847,0.044
187852,0.106
187862,0.078
187867,0.074
187868,0.156
187870,0.102
187871,0.06
187879,0.214
187894,0.16
187895,0.154
187899,0.078
187903,0.214
187915,0.092
187919,0.112
187941,0.05
187942,0.102
187944,0.07
187947,0.08
187949,0.212
187950,0.078
187952,0.118
187964,0.12
187967,0.032
187977,0.05
187983,0.152
187987,0.09
187988,0.072
187990,0.106
187991,0.154
187998,0.168
188014,0.136
188017,0.084
188021,0.174
188032,0.118
188039,0.068
188040,0.096
188044,0.072
188045,0.112
188054,0.102
188069,0.062
188070,0.196
188081,0.086
188092,0.252
188106,0.094
188108,0.122
188117,0.052
188120,0.028
188130,0.044
188133,0.082
188136,0.088
188151,0.102
188153,0.144
188158,0.062
188171,0.118
188175,0.088
188192,0.148
188194,0.074
188198,0.088
188199,0.126
188228,0.174
188232,0.088
188233,0.172
188234,0.054
188245,0.104
188248,0.108
188254,0.116
188261,0.026
188262,0.09
188267,0.136
188276,0.056
188281,0.29
188282,0.094
188295,0.06
188309,0.086
188313,0.1
188324,0.038
188327,0.13
188328,0.084
188329,0.162
188336,0.16
188337,0.09
188350,0.044
188389,0.212
188399,0.068
188413,0.072
188415,0.098
188421,0.086
188438,0.17
188449,0.238
188466,0.136
188470,0.04
188486,0.072
188492,0.16
188507,0.094
188511,0.074
188521,0.212
188540,0.16
188542,0.122
188551,0.18
188557,0.084
188558,0.146
188561,0.154
188563,0.16
188565,0.066
188577,0.13
188586,0.076
188591,0.094
188594,0.134
188614,0.136
188622,0.104
188626,0.088
188632,0.104
188635,0.152
188639,0.038
188645,0.09
188646,0.19
188647,0.108
188653,0.064
188659,0.1
188677,0.154
188694,0.072
188695,0.044
188696,0.114
188707,0.034
188714,0.096
188715,0.116
188722,0.136
188724,0.13
188729,0.078
188734,0.058
188739,0.178
188746,0.108
188747,0.082
188768,0.092
188770,0.138
188772,0.1
188787,0.14
188792,0.108
188793,0.096
188808,0.122
188828,0.126
188848,0.012
188851,0.106
188856,0.234
188862,0.178
188875,0.258
188876,0.256
188878,0.04
188880,0.052
188890,0.108
188900,0.066
188914,0.094
188928,0.184
188936,0.142
188946,0.052
188947,0.052
188948,0.092
188949,0.136
188950,0.076
188980,0.142
188982,0.252
188988,0.122
188990,0.112
188992,0.126
188993,0.102
188994,0.114
188997,0.054
188998,0.176
189009,0.094
189018,0.17
189022,0.112
189034,0.07
189045,0.09
189059,0.1
189062,0.072
189075,0.174
189086,0.094
189087,0.144
189107,0.074
189113,0.146
189144,0.094
189148,0.086
189199,0.134
189201,0.098
189202,0.09
189207,0.226
189213,0.138
189214,0.164
189224,0.12
189230,0.054
189251,0.11
189252,0.066
189255,0.05
189256,0.08
189257,0.094
189260,0.104
189261,0.202
189262,0.056
189263,0.088
189272,0.038
189282,0.1
189284,0.168
189294,0.084
189304,0.198
189314,0.206
189317,0.212
189333,0.064
189337,0.18
189347,0.078
189355,0.174
189357,0.148
189366,0.232
189374,0.094
189379,0.098
189388,0.072
189397,0.08
189418,0.146
189453,0.106
189458,0.092
189460,0.126
189481,0.046
189482,0.092
189483,0.19
189490,0.094
189491,0.044
189492,0.104
189511,0.118
189512,0.042
189518,0.104
189519,0.148
189531,0.04
189541,0.25
189550,0.086
189551,0.124
189559,0.144
189564,0.048
189573,0.152
189585,0.068
189587,0.214
189605,0.102
189612,0.1
189633,0.174
189640,0.104
189641,0.19
189643,0.048
189650,0.106
189652,0.104
189656,0.172
189661,0.222
189663,0.156
189684,0.128
189688,0.116
189711,0.198
189729,0.204
189747,0.118
189761,0.138
189773,0.096
189774,0.06
189779,0.098
189780,0.154
189796,0.094
189799,0.13
189800,0.108
189807,0.202
189808,0.114
189826,0.142
189836,0.158
189843,0.122
189845,0.076
189852,0.184
189853,0.128
189855,0.108
189866,0.108
189886,0.09
189888,0.126
189902,0.09
189907,0.21
189910,0.064
189922,0.038
189924,0.086
189933,0.12
189935,0.108
189939,0.088
189951,0.284
189965,0.116
189966,0.132
189977,0.1
189989,0.094
189990,0.154
190002,0.114
190006,0.198
190008,0.084
190009,0.106
190021,0.144
190058,0.174
190061,0.064
190069,0.108
190072,0.07
190078,0.164
190109,0.166
190112,0.18
190117,0.116
190132,0.03
190133,0.142
190153,0.15
190164,0.072
190167,0.04
190169,0.26
190179,0.236
190184,0.078
190188,0.054
190199,0.044
190200,0.172
190201,0.062
190227,0.126
190229,0.11
190245,0.054
190272,0.18
190274,0.124
190281,0.14
190282,0.17
190290,0.154
190299,0.222
190301,0.096
190304,0.172
190306,0.07
190311,0.148
190341,0.142
190354,0.094
190364,0.042
190368,0.096
190375,0.186
190383,0.11
190384,0.118
190387,0.11
190388,0.102
190392,0.144
190394,0.2
190405,0.186
190406,0.11
190412,0.078
190413,0.25
190431,0.068
190452,0.074
190454,0.092
190461,0.186
190475,0.126
190489,0.19
190507,0.082
190513,0.048
190515,0.222
190516,0.094
190522,0.048
190523,0.194
190526,0.158
190533,0.074
190537,0.102
190542,0.076
190545,0.11
190548,0.1
190555,0.142
190561,0.15
190562,0.046
190566,0.06
190581,0.114
190590,0.056
190591,0.16
190593,0.108
190612,0.054
190617,0.136
190618,0.088
190619,0.136
190643,0.216
190647,0.118
190663,0.052
190664,0.096
190678,0.122
190691,0.084
190697,0.11
190698,0.12
190701,0.184
190702,0.26
190713,0.118
190739,0.086
190744,0.148
190756,0.104
190767,0.184
190777,0.178
190808,0.118
190825,0.164
190830,0.19
190844,0.098
190855,0.13
190860,0.08
190861,0.082
190865,0.04
190884,0.086
190886,0.146
190887,0.134
190893,0.178
190899,0.184
190900,0.168
190901,0.07
190903,0.028
190909,0.116
190911,0.296
190916,0.092
190922,0.094
190926,0.1
190927,0.106
190929,0.154
190931,0.126
190948,0.1
190954,0.036
190957,0.066
190965,0.064
190978,0.178
190986,0.148
190990,0.098
190993,0.078
190998,0.064
190999,0.15
191028,0.164
191033,0.07
191042,0.19
191076,0.046
191114,0.132
191137,0.234
191138,0.144
191140,0.138
191141,0.102
191143,0.14
191145,0.122
191161,0.092
191167,0.056
191192,0.074
191199,0.238
191200,0.056
191205,0.088
191206,0.056
191214,0.042
191217,0.084
191222,0.09
191224,0.104
191232,0.17
191238,0.132
191243,0.114
191247,0.07
191250,0.052
191266,0.062
191278,0.12
191279,0.054
191282,0.112
191287,0.174
191290,0.086
191291,0.128
191296,0.134
191301,0.166
191304,0.082
191305,0.104
191306,0.182
191324,0.156
191359,0.132
191360,0.102
191362,0.074
191371,0.134
191379,0.126
191394,0.108
191413,0.196
191430,0.088
191435,0.12
191449,0.124
191452,0.082
191464,0.162
191465,0.034
191466,0.09
191469,0.136
191490,0.168
191494,0.15
191498,0.26
191506,0.116
191508,0.068
191509,0.104
191515,0.22
191524,0.128
191548,0.088
191562,0.074
191568,0.138
191596,0.176
191609,0.144
191619,0.114
191624,0.2
191628,0.05
191630,0.164
191648,0.212
191649,0.142
191654,0.066
191655,0.03
191659,0.06
191674,0.096
191675,0.152
191680,0.066
191681,0.136
191684,0.132
191686,0.084
191721,0.078
191722,0.086
191726,0.172
191727,0.112
191732,0.128
191735,0.038
191738,0.218
191745,0.142
191746,0.154
191751,0.128
191761,0.166
191772,0.13
191785,0.11
191794,0.034
191799,0.04
191806,0.184
191807,0.068
191809,0.244
191824,0.096
191826,0.078
191834,0.132
191837,0.078
191841,0.114
191845,0.032
191847,0.14
191850,0.118
191869,0.124
191873,0.08
191876,0.122
191878,0.19
191880,0.054
191881,0.134
191883,0.098
191898,0.072
191907,0.05
191910,0.096
191918,0.072
191920,0.112
191923,0.06
191942,0.12
191943,0.116
191951,0.144
191952,0.05
191958,0.104
191963,0.262
191971,0.256
191992,0.088
192000,0.134
192001,0.108
192008,0.05
192018,0.058
192029,0.096
192030,0.046
192031,0.148
192043,0.162
192045,0.096
192052,0.142
192056,0.058
192071,0.082
192082,0.168
192088,0.084
192103,0.114
192105,0.22
192119,0.06
192144,0.096
192151,0.108
192158,0.02
192163,0.05
192172,0.208
192176,0.14
192177,0.086
192212,0.13
192221,0.214
192223,0.23
192224,0.132
192238,0.188
192239,0.114
192252,0.268
192259,0.148
192268,0.108
192274,0.23
192276,0.104
192277,0.072
192289,0.068
192296,0.16
192308,0.134
192309,0.064
192315,0.154
192322,0.158
192324,0.072
192343,0.14
192345,0.086
192367,0.124
192375,0.07
192382,0.172
192389,0.05
192390,0.13
192391,0.232
192423,0.11
192427,0.166
192431,0.142
192433,0.092
192451,0.082
192453,0.178
192455,0.17
192468,0.122
192469,0.07
192474,0.074
192481,0.088
192482,0.108
192483,0.052
192486,0.142
